panel,variant,time_s,median_l2,q25_l2,q75_l2,median_best_l2,q25_best_l2,q75_best_l2,n_seeds
p0b,waring_complex_jet,884.878686,1.6328094187e-03,1.5256372079e-03,1.7423528480e-03,1.0337177491e-03,9.7538243755e-04,1.0653785780e-03,5
p0b,waring_complex_jet,891.531910,1.3836395881e-03,9.9001680323e-04,1.4697047419e-03,9.6268301422e-04,8.1273583978e-04,1.0248381164e-03,5
p0b,waring_complex_jet,898.185133,1.2328786030e-03,1.1421127986e-03,1.2572490639e-03,9.5713189388e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,904.838356,1.7369596292e-03,1.4113152566e-03,2.0433413807e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,911.491579,1.9193723487e-03,1.8833496848e-03,2.4511983037e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,918.144802,2.0331391137e-03,1.7551101678e-03,2.4552717414e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,924.798026,1.8424502142e-03,1.8011537528e-03,2.1902638314e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,931.451249,1.0863323979e-03,1.0764270802e-03,2.5882173026e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,938.104472,1.4279684171e-03,1.4151469472e-03,1.4665878832e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,944.757695,1.4717577727e-03,1.2987866841e-03,1.6109838546e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,951.410918,1.2039290198e-03,9.4444223403e-04,1.8164142484e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,958.064142,1.3610996707e-03,1.3563707836e-03,1.4035503172e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,964.717365,1.3735037709e-03,1.2338649141e-03,1.4083487138e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,971.370588,1.1748060828e-03,1.0261137340e-03,1.9102114060e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,978.023811,1.7048644571e-03,1.4233575478e-03,1.7255472573e-03,9.3272325173e-04,8.1273583978e-04,9.6268301422e-04,5
p0b,waring_complex_jet,984.677034,1.5010454943e-03,1.2404952625e-03,1.5770216355e-03,9.3272325173e-04,7.9256076901e-04,9.6268301422e-04,5
p0b,waring_complex_jet,991.330258,1.0877579308e-03,1.0205614650e-03,1.2660625148e-03,9.3272325173e-04,7.8765994413e-04,9.6268301422e-04,5
p0b,waring_complex_jet,997.983481,1.1308621026e-03,1.0887424760e-03,1.2469315634e-03,9.3272325173e-04,7.3023398445e-04,9.6268301422e-04,5
p0b,waring_complex_jet,1004.636704,1.1354239824e-03,1.1140756312e-03,1.1903869279e-03,9.3272325173e-04,7.0711862665e-04,9.6268301422e-04,5
p0b,waring_complex_jet,1011.289927,1.1600519009e-03,1.0043143309e-03,1.1807888041e-03,9.3272325173e-04,7.0711862665e-04,9.6268301422e-04,5
p0b,waring_complex_jet,1017.943150,1.0856329649e-03,8.5695226090e-04,1.1324298236e-03,9.3272325173e-04,7.0711862665e-04,9.6268301422e-04,5
p0b,waring_complex_jet,1024.596374,1.1033834248e-03,1.0817477531e-03,1.1573022160e-03,9.3272325173e-04,7.0711862665e-04,9.6268301422e-04,5
p0b,waring_complex_jet,1031.249597,1.1154214216e-03,1.0257062969e-03,1.3295373484e-03,9.3185403746e-04,7.0653354536e-04,9.6169427668e-04,5
p0b,waring_complex_jet,1037.902820,9.9170727106e-04,9.4035114205e-04,1.2670058093e-03,9.1237824129e-04,7.0211385029e-04,9.4832245838e-04,5
p0b,waring_complex_jet,1044.556043,1.0850189453e-03,9.3820489727e-04,1.1565189428e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1051.209266,1.0031157608e-03,9.5645531984e-04,1.2641330436e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1057.862490,1.0686994091e-03,1.0006011356e-03,1.2767132987e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1064.515713,1.1323352421e-03,9.8304817587e-04,1.2900476948e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1071.168936,1.1423083792e-03,9.7036820549e-04,1.3581464529e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1077.822159,1.0728238922e-03,1.0265802163e-03,1.3001416764e-03,9.0357158784e-04,7.0211385029e-04,9.4260393992e-04,5
p0b,waring_complex_jet,1084.475382,1.1180344554e-03,1.0240125591e-03,1.1210057424e-03,8.7973971032e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1091.128606,1.1040333885e-03,9.7312827358e-04,1.5874965351e-03,7.8184129229e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1097.781829,1.1410389657e-03,8.9489438701e-04,1.3999178236e-03,7.8184129229e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1104.435052,1.2579548405e-03,9.7559829152e-04,1.2636627513e-03,7.8184129229e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1111.088275,1.3276290129e-03,1.1483137991e-03,1.3570579509e-03,7.8184129229e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1117.741498,1.0273352577e-03,9.5641564606e-04,1.2680447465e-03,7.8184129229e-04,7.0211385029e-04,9.0357158784e-04,5
p0b,waring_complex_jet,1124.394722,1.0276820850e-03,9.5803889074e-04,1.1914907132e-03,7.8184129229e-04,7.0211385029e-04,8.9832315649e-04,5
p0b,waring_complex_jet,1131.047945,9.2251756643e-04,8.8801095266e-04,1.1062249478e-03,7.8184129229e-04,6.9998054388e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1137.701168,8.9082463069e-04,8.8974451598e-04,1.1489412801e-03,7.8184129229e-04,5.9482122445e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1144.354391,8.9917397723e-04,8.0627534454e-04,1.1212485429e-03,7.8184129229e-04,5.9482122445e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1151.007615,8.1489855930e-04,7.5703478537e-04,9.1662758110e-04,7.8184129229e-04,5.9482122445e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1157.660838,1.0197016398e-03,9.0056498454e-04,1.1563560471e-03,7.8184129229e-04,5.9482122445e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1164.314061,1.1128084613e-03,9.4567082784e-04,1.2590453540e-03,7.8184129229e-04,5.9482122445e-04,8.8800983973e-04,5
p0b,waring_complex_jet,1170.967284,1.0911428739e-03,8.4070681582e-04,1.1746390806e-03,7.8184129229e-04,5.9482122445e-04,8.4061161574e-04,5
p0b,waring_complex_jet,1177.620507,9.2770472318e-04,8.5505000063e-04,1.2962568836e-03,7.8184129229e-04,5.9482122445e-04,8.4061161574e-04,5
p0b,waring_complex_jet,1184.273731,9.2895354856e-04,8.6031938322e-04,1.1465048995e-03,7.8184129229e-04,5.9482122445e-04,8.4061161574e-04,5
p0b,waring_complex_jet,1190.926954,1.0587072498e-03,8.8041380256e-04,1.0770707194e-03,7.8184129229e-04,5.9482122445e-04,8.4061161574e-04,5
